edge_type:  EUC_2D
 Dimension: 140000 
Original Loss is:  1371352704.000000 
Ending Temp: 0.000012 
 Loss | Temp | Iter | Time 
 90376840.000000 | 88817.210938 | 80 | 415.000000
 88323144.000000 | 88683.984375 | 81 | 420.000000
 85998456.000000 | 88550.960938 | 82 | 426.000000
 84091152.000000 | 88418.132812 | 83 | 431.000000
 82206912.000000 | 88285.507812 | 84 | 436.000000
 80260240.000000 | 88153.078125 | 85 | 441.000000
 78623760.000000 | 88020.843750 | 86 | 447.000000
 76990088.000000 | 87888.812500 | 87 | 452.000000
 75561288.000000 | 87756.976562 | 88 | 457.000000
 74007936.000000 | 87625.343750 | 89 | 462.000000
 72541664.000000 | 87493.906250 | 90 | 468.000000
 71205656.000000 | 87362.664062 | 91 | 473.000000
 69859504.000000 | 87231.617188 | 92 | 478.000000
 68424560.000000 | 87100.765625 | 93 | 483.000000
 67183080.000000 | 86970.117188 | 94 | 489.000000
 66045248.000000 | 86839.664062 | 95 | 494.000000
 65045544.000000 | 86709.406250 | 96 | 499.000000
 63817080.000000 | 86579.343750 | 97 | 504.000000
 62647000.000000 | 86449.476562 | 98 | 510.000000
 61423672.000000 | 86319.804688 | 99 | 515.000000
 60397220.000000 | 86190.320312 | 100 | 520.000000
 59434116.000000 | 86061.031250 | 101 | 525.000000
 58450084.000000 | 85931.937500 | 102 | 531.000000
 57614408.000000 | 85803.039062 | 103 | 536.000000
 56786924.000000 | 85674.335938 | 104 | 541.000000
 55907700.000000 | 85545.820312 | 105 | 546.000000
 55443320.000000 | 85417.500000 | 106 | 551.000000
 54743392.000000 | 85289.375000 | 107 | 557.000000
 54045064.000000 | 85161.437500 | 108 | 562.000000
 53400032.000000 | 85033.695312 | 109 | 567.000000
 52435360.000000 | 84906.140625 | 110 | 572.000000
 51885868.000000 | 84778.781250 | 111 | 578.000000
 51290796.000000 | 84651.609375 | 112 | 583.000000
 50815928.000000 | 84524.632812 | 113 | 588.000000
 50422900.000000 | 84397.843750 | 114 | 593.000000
 49862568.000000 | 84271.250000 | 115 | 599.000000
 49548032.000000 | 84144.843750 | 116 | 604.000000
 48716568.000000 | 84018.625000 | 117 | 609.000000
 48208136.000000 | 83892.593750 | 118 | 614.000000
 47792948.000000 | 83766.757812 | 119 | 620.000000
 47609868.000000 | 83641.109375 | 120 | 625.000000
 47098352.000000 | 83515.648438 | 121 | 630.000000
 46784024.000000 | 83390.375000 | 122 | 635.000000
 46533448.000000 | 83265.289062 | 123 | 641.000000
 46236416.000000 | 83140.390625 | 124 | 646.000000
 45908708.000000 | 83015.679688 | 125 | 651.000000
 45553744.000000 | 82891.156250 | 126 | 656.000000
 45041400.000000 | 82766.820312 | 127 | 662.000000
 44546684.000000 | 82642.671875 | 128 | 667.000000
 44404264.000000 | 82518.703125 | 129 | 672.000000
 43999688.000000 | 82394.921875 | 130 | 677.000000
 43808404.000000 | 82271.328125 | 131 | 683.000000
 43590920.000000 | 82147.921875 | 132 | 688.000000
 43343976.000000 | 82024.695312 | 133 | 693.000000
 43196016.000000 | 81901.656250 | 134 | 698.000000
 42885504.000000 | 81778.804688 | 135 | 704.000000
 42700364.000000 | 81656.132812 | 136 | 709.000000
 42663732.000000 | 81533.648438 | 137 | 714.000000
 42497324.000000 | 81411.343750 | 138 | 719.000000
 41770268.000000 | 81289.226562 | 139 | 725.000000
 41498668.000000 | 81167.289062 | 140 | 730.000000
 41455340.000000 | 81045.539062 | 141 | 735.000000
 41062628.000000 | 80923.968750 | 142 | 740.000000
 41167664.000000 | 80802.578125 | 143 | 746.000000
 41040836.000000 | 80681.375000 | 144 | 751.000000
 40877992.000000 | 80560.351562 | 145 | 756.000000
 40754380.000000 | 80439.507812 | 146 | 761.000000
 40733364.000000 | 80318.851562 | 147 | 767.000000
 40469304.000000 | 80198.375000 | 148 | 772.000000
 40612200.000000 | 80078.078125 | 149 | 777.000000
 40129048.000000 | 79957.960938 | 150 | 782.000000
 40069228.000000 | 79838.023438 | 151 | 788.000000
 39852788.000000 | 79718.265625 | 152 | 793.000000
 39514816.000000 | 79598.687500 | 153 | 798.000000
 39435796.000000 | 79479.289062 | 154 | 803.000000
 39323320.000000 | 79360.070312 | 155 | 809.000000
 39197924.000000 | 79241.031250 | 156 | 814.000000
 39714872.000000 | 79122.171875 | 157 | 819.000000
 39366244.000000 | 79003.484375 | 158 | 824.000000
 39090308.000000 | 78884.976562 | 159 | 830.000000
 39025800.000000 | 78766.648438 | 160 | 835.000000
 38801444.000000 | 78648.500000 | 161 | 840.000000
 38660964.000000 | 78530.523438 | 162 | 845.000000
 38622136.000000 | 78412.726562 | 163 | 851.000000
 38558936.000000 | 78295.109375 | 164 | 856.000000
 38630884.000000 | 78177.664062 | 165 | 861.000000
 38351708.000000 | 78060.398438 | 166 | 866.000000
 38710700.000000 | 77943.304688 | 167 | 872.000000
 38871660.000000 | 77826.390625 | 168 | 877.000000
 38905096.000000 | 77709.648438 | 169 | 882.000000
 38817496.000000 | 77593.085938 | 170 | 887.000000
 38695664.000000 | 77476.695312 | 171 | 893.000000
 38433704.000000 | 77360.476562 | 172 | 898.000000
 38566860.000000 | 77244.437500 | 173 | 903.000000
 38592272.000000 | 77128.570312 | 174 | 908.000000
 38509164.000000 | 77012.875000 | 175 | 914.000000
 38555844.000000 | 76897.351562 | 176 | 919.000000
 38502688.000000 | 76782.007812 | 177 | 924.000000
 38137756.000000 | 76666.835938 | 178 | 929.000000
 38134972.000000 | 76551.835938 | 179 | 935.000000
 37784008.000000 | 76437.007812 | 180 | 940.000000
 37693020.000000 | 76322.351562 | 181 | 945.000000
 37732908.000000 | 76207.867188 | 182 | 950.000000
 37879940.000000 | 76093.554688 | 183 | 956.000000
 37697884.000000 | 75979.414062 | 184 | 961.000000
 37601184.000000 | 75865.445312 | 185 | 966.000000
 37579428.000000 | 75751.648438 | 186 | 971.000000
 37537900.000000 | 75638.023438 | 187 | 977.000000
 37341556.000000 | 75524.562500 | 188 | 982.000000
 37248600.000000 | 75411.273438 | 189 | 987.000000
 37183000.000000 | 75298.156250 | 190 | 992.000000
 37428820.000000 | 75185.210938 | 191 | 998.000000
 37272128.000000 | 75072.429688 | 192 | 1003.000000
 37428316.000000 | 74959.820312 | 193 | 1008.000000
 37390964.000000 | 74847.382812 | 194 | 1013.000000
 37765028.000000 | 74735.109375 | 195 | 1019.000000
 37702472.000000 | 74623.007812 | 196 | 1024.000000
 37571888.000000 | 74511.070312 | 197 | 1029.000000
 37482364.000000 | 74399.304688 | 198 | 1034.000000
 37613124.000000 | 74287.703125 | 199 | 1040.000000
 37391832.000000 | 74176.273438 | 200 | 1045.000000
 37238684.000000 | 74065.007812 | 201 | 1050.000000
 37131540.000000 | 73953.906250 | 202 | 1055.000000
 37385592.000000 | 73842.976562 | 203 | 1061.000000
 37094092.000000 | 73732.210938 | 204 | 1066.000000
 37299456.000000 | 73621.609375 | 205 | 1071.000000
 37226624.000000 | 73511.179688 | 206 | 1076.000000
 37193012.000000 | 73400.914062 | 207 | 1082.000000
 37219584.000000 | 73290.812500 | 208 | 1087.000000
 37410272.000000 | 73180.875000 | 209 | 1092.000000
 37398252.000000 | 73071.101562 | 210 | 1097.000000
 37357524.000000 | 72961.492188 | 211 | 1103.000000
 37375520.000000 | 72852.046875 | 212 | 1108.000000
 37334256.000000 | 72742.765625 | 213 | 1113.000000
 37560732.000000 | 72633.648438 | 214 | 1118.000000
 37313460.000000 | 72524.695312 | 215 | 1124.000000
 37522244.000000 | 72415.906250 | 216 | 1129.000000
 37317832.000000 | 72307.281250 | 217 | 1134.000000
 37424668.000000 | 72198.820312 | 218 | 1139.000000
 37131316.000000 | 72090.523438 | 219 | 1145.000000
 37267920.000000 | 71982.390625 | 220 | 1150.000000
 36989384.000000 | 71874.414062 | 221 | 1155.000000
 36959704.000000 | 71766.601562 | 222 | 1160.000000
 37027148.000000 | 71658.953125 | 223 | 1166.000000
 36711592.000000 | 71551.460938 | 224 | 1171.000000
 36488876.000000 | 71444.132812 | 225 | 1176.000000
 36408712.000000 | 71336.968750 | 226 | 1181.000000
 36515464.000000 | 71229.960938 | 227 | 1187.000000
 36678180.000000 | 71123.117188 | 228 | 1192.000000
 36793676.000000 | 71016.429688 | 229 | 1197.000000
 36669008.000000 | 70909.906250 | 230 | 1202.000000
 36724192.000000 | 70803.539062 | 231 | 1208.000000
 36594156.000000 | 70697.335938 | 232 | 1213.000000
 36500276.000000 | 70591.289062 | 233 | 1218.000000
 36462192.000000 | 70485.398438 | 234 | 1223.000000
 36635796.000000 | 70379.671875 | 235 | 1229.000000
 36624068.000000 | 70274.101562 | 236 | 1234.000000
 36952016.000000 | 70168.687500 | 237 | 1239.000000
 36614476.000000 | 70063.437500 | 238 | 1244.000000
 36496360.000000 | 69958.343750 | 239 | 1249.000000
 36576232.000000 | 69853.406250 | 240 | 1255.000000
 36716032.000000 | 69748.625000 | 241 | 1260.000000
 36948740.000000 | 69644.000000 | 242 | 1265.000000
 36659236.000000 | 69539.531250 | 243 | 1270.000000
 36715024.000000 | 69435.218750 | 244 | 1276.000000
 36785056.000000 | 69331.062500 | 245 | 1281.000000
 36836652.000000 | 69227.062500 | 246 | 1286.000000
 37533520.000000 | 69123.218750 | 247 | 1291.000000
 37053436.000000 | 69019.531250 | 248 | 1297.000000
 36994264.000000 | 68916.000000 | 249 | 1302.000000
 37049880.000000 | 68812.625000 | 250 | 1307.000000
 37380680.000000 | 68709.406250 | 251 | 1312.000000
 36989128.000000 | 68606.343750 | 252 | 1318.000000
 36955100.000000 | 68503.429688 | 253 | 1323.000000
 37158364.000000 | 68400.671875 | 254 | 1328.000000
 37094268.000000 | 68298.070312 | 255 | 1333.000000
 36807844.000000 | 68195.625000 | 256 | 1339.000000
 36810908.000000 | 68093.328125 | 257 | 1344.000000
 36892460.000000 | 67991.187500 | 258 | 1349.000000
 36972148.000000 | 67889.203125 | 259 | 1354.000000
 36838756.000000 | 67787.367188 | 260 | 1360.000000
 37029548.000000 | 67685.687500 | 261 | 1365.000000
 36819792.000000 | 67584.156250 | 262 | 1370.000000
 36855104.000000 | 67482.781250 | 263 | 1375.000000
 36881544.000000 | 67381.554688 | 264 | 1381.000000
 36479988.000000 | 67280.484375 | 265 | 1386.000000
 36484524.000000 | 67179.562500 | 266 | 1391.000000
 36557016.000000 | 67078.789062 | 267 | 1396.000000
 36569688.000000 | 66978.171875 | 268 | 1402.000000
 36567320.000000 | 66877.703125 | 269 | 1407.000000
 36778228.000000 | 66777.382812 | 270 | 1412.000000
 36371768.000000 | 66677.218750 | 271 | 1417.000000
 36750660.000000 | 66577.203125 | 272 | 1423.000000
 36827120.000000 | 66477.335938 | 273 | 1428.000000
 36507224.000000 | 66377.617188 | 274 | 1433.000000
 36625084.000000 | 66278.046875 | 275 | 1438.000000
 36497480.000000 | 66178.632812 | 276 | 1443.000000
 36532184.000000 | 66079.367188 | 277 | 1449.000000
 36582584.000000 | 65980.250000 | 278 | 1454.000000
 36638556.000000 | 65881.281250 | 279 | 1459.000000
 36340104.000000 | 65782.460938 | 280 | 1464.000000
 36305200.000000 | 65683.789062 | 281 | 1470.000000
 36504964.000000 | 65585.265625 | 282 | 1475.000000
 36411496.000000 | 65486.886719 | 283 | 1480.000000
 36567716.000000 | 65388.656250 | 284 | 1485.000000
 36759056.000000 | 65290.574219 | 285 | 1491.000000
 36756432.000000 | 65192.636719 | 286 | 1496.000000
 36632160.000000 | 65094.847656 | 287 | 1501.000000
 36405944.000000 | 64997.203125 | 288 | 1506.000000
 36411064.000000 | 64899.707031 | 289 | 1512.000000
 36460896.000000 | 64802.355469 | 290 | 1517.000000
 36387064.000000 | 64705.152344 | 291 | 1522.000000
 36667152.000000 | 64608.093750 | 292 | 1527.000000
 36653696.000000 | 64511.179688 | 293 | 1533.000000
 36675392.000000 | 64414.414062 | 294 | 1538.000000
 36636804.000000 | 64317.792969 | 295 | 1543.000000
 36702620.000000 | 64221.316406 | 296 | 1548.000000
 36511992.000000 | 64124.984375 | 297 | 1554.000000
 36498816.000000 | 64028.796875 | 298 | 1559.000000
 36231332.000000 | 63932.753906 | 299 | 1564.000000
 36640428.000000 | 63836.855469 | 300 | 1569.000000
 36606348.000000 | 63741.097656 | 301 | 1574.000000
 36630752.000000 | 63645.484375 | 302 | 1580.000000
 36496564.000000 | 63550.015625 | 303 | 1585.000000
 36205260.000000 | 63454.691406 | 304 | 1590.000000
 36275636.000000 | 63359.507812 | 305 | 1595.000000
 36046732.000000 | 63264.468750 | 306 | 1601.000000
 36172448.000000 | 63169.570312 | 307 | 1606.000000
 36426520.000000 | 63074.816406 | 308 | 1611.000000
 36374876.000000 | 62980.203125 | 309 | 1616.000000
 36385416.000000 | 62885.730469 | 310 | 1622.000000
 36441284.000000 | 62791.402344 | 311 | 1627.000000
 36472152.000000 | 62697.214844 | 312 | 1632.000000
 36212764.000000 | 62603.167969 | 313 | 1637.000000
 36167092.000000 | 62509.261719 | 314 | 1643.000000
 36379072.000000 | 62415.496094 | 315 | 1648.000000
 36125568.000000 | 62321.871094 | 316 | 1653.000000
 36161060.000000 | 62228.386719 | 317 | 1658.000000
 36041124.000000 | 62135.042969 | 318 | 1664.000000
 35944260.000000 | 62041.839844 | 319 | 1669.000000
 35740212.000000 | 61948.777344 | 320 | 1674.000000
 35973952.000000 | 61855.855469 | 321 | 1679.000000
 35959796.000000 | 61763.070312 | 322 | 1684.000000
 36116504.000000 | 61670.425781 | 323 | 1690.000000
 36107952.000000 | 61577.917969 | 324 | 1695.000000
 36054508.000000 | 61485.550781 | 325 | 1700.000000
 35870304.000000 | 61393.320312 | 326 | 1705.000000
 35574140.000000 | 61301.230469 | 327 | 1711.000000
 35449392.000000 | 61209.277344 | 328 | 1716.000000
 35642492.000000 | 61117.460938 | 329 | 1721.000000
 35910332.000000 | 61025.785156 | 330 | 1726.000000
 36045640.000000 | 60934.246094 | 331 | 1732.000000
 36057688.000000 | 60842.843750 | 332 | 1737.000000
 36169520.000000 | 60751.578125 | 333 | 1742.000000
 36272504.000000 | 60660.449219 | 334 | 1747.000000
 36090032.000000 | 60569.457031 | 335 | 1753.000000
 36297216.000000 | 60478.601562 | 336 | 1758.000000
 36573572.000000 | 60387.882812 | 337 | 1763.000000
 36548436.000000 | 60297.300781 | 338 | 1768.000000
 36527836.000000 | 60206.855469 | 339 | 1773.000000
 36630104.000000 | 60116.542969 | 340 | 1779.000000
 36594684.000000 | 60026.367188 | 341 | 1784.000000
 36427768.000000 | 59936.328125 | 342 | 1789.000000
 36426624.000000 | 59846.421875 | 343 | 1794.000000
 36205196.000000 | 59756.652344 | 344 | 1800.000000
 36065764.000000 | 59667.015625 | 345 | 1805.000000
 36090016.000000 | 59577.515625 | 346 | 1810.000000
 36164932.000000 | 59488.148438 | 347 | 1815.000000
 36148284.000000 | 59398.914062 | 348 | 1821.000000
 36158144.000000 | 59309.816406 | 349 | 1826.000000
 35895168.000000 | 59220.851562 | 350 | 1831.000000
 35663172.000000 | 59132.019531 | 351 | 1836.000000
 35895004.000000 | 59043.320312 | 352 | 1841.000000
 35885004.000000 | 58954.753906 | 353 | 1847.000000
 35941056.000000 | 58866.320312 | 354 | 1852.000000
 35866360.000000 | 58778.019531 | 355 | 1857.000000
 35785000.000000 | 58689.851562 | 356 | 1862.000000
 35671608.000000 | 58601.816406 | 357 | 1868.000000
 35829972.000000 | 58513.914062 | 358 | 1873.000000
 35623888.000000 | 58426.140625 | 359 | 1878.000000
 35536136.000000 | 58338.500000 | 360 | 1883.000000
 35528032.000000 | 58250.992188 | 361 | 1889.000000
 35653056.000000 | 58163.613281 | 362 | 1894.000000
 35785460.000000 | 58076.367188 | 363 | 1899.000000
 35982140.000000 | 57989.253906 | 364 | 1904.000000
 36216612.000000 | 57902.269531 | 365 | 1909.000000
 36030028.000000 | 57815.414062 | 366 | 1915.000000
 36105072.000000 | 57728.691406 | 367 | 1920.000000
 36123044.000000 | 57642.097656 | 368 | 1925.000000
 36020216.000000 | 57555.632812 | 369 | 1930.000000
 36080368.000000 | 57469.296875 | 370 | 1936.000000
 36019236.000000 | 57383.093750 | 371 | 1941.000000
 35830140.000000 | 57297.019531 | 372 | 1946.000000
 35956196.000000 | 57211.074219 | 373 | 1951.000000
 35904784.000000 | 57125.257812 | 374 | 1956.000000
 36062620.000000 | 57039.570312 | 375 | 1962.000000
 35889252.000000 | 56954.011719 | 376 | 1967.000000
 35818720.000000 | 56868.582031 | 377 | 1972.000000
 35700548.000000 | 56783.277344 | 378 | 1977.000000
 35801592.000000 | 56698.101562 | 379 | 1983.000000
 35842056.000000 | 56613.054688 | 380 | 1988.000000
 35744216.000000 | 56528.132812 | 381 | 1993.000000
 35676144.000000 | 56443.339844 | 382 | 1998.000000
 35971040.000000 | 56358.675781 | 383 | 2003.000000
 36110188.000000 | 56274.136719 | 384 | 2009.000000
 36146488.000000 | 56189.726562 | 385 | 2014.000000
 36052696.000000 | 56105.441406 | 386 | 2019.000000
 36264920.000000 | 56021.281250 | 387 | 2024.000000
 36271800.000000 | 55937.250000 | 388 | 2030.000000
 36025272.000000 | 55853.343750 | 389 | 2035.000000
 35862416.000000 | 55769.562500 | 390 | 2040.000000
 36063324.000000 | 55685.906250 | 391 | 2045.000000
 35961876.000000 | 55602.375000 | 392 | 2050.000000
 35909312.000000 | 55518.972656 | 393 | 2056.000000
 35951340.000000 | 55435.695312 | 394 | 2061.000000
 35890064.000000 | 55352.542969 | 395 | 2066.000000
 36144020.000000 | 55269.511719 | 396 | 2071.000000
 36232548.000000 | 55186.605469 | 397 | 2077.000000
 36220684.000000 | 55103.824219 | 398 | 2082.000000
 36357720.000000 | 55021.167969 | 399 | 2087.000000
 36361032.000000 | 54938.636719 | 400 | 2092.000000
 36497468.000000 | 54856.226562 | 401 | 2097.000000
 36345756.000000 | 54773.941406 | 402 | 2103.000000
 36661748.000000 | 54691.781250 | 403 | 2108.000000
 36577672.000000 | 54609.742188 | 404 | 2113.000000
 36448196.000000 | 54527.828125 | 405 | 2118.000000
 36333440.000000 | 54446.035156 | 406 | 2123.000000
 36014376.000000 | 54364.367188 | 407 | 2129.000000
 36256468.000000 | 54282.820312 | 408 | 2134.000000
 36270292.000000 | 54201.394531 | 409 | 2139.000000
 36334432.000000 | 54120.093750 | 410 | 2144.000000
 36254904.000000 | 54038.914062 | 411 | 2150.000000
 36430612.000000 | 53957.855469 | 412 | 2155.000000
 36581428.000000 | 53876.917969 | 413 | 2160.000000
 36528544.000000 | 53796.101562 | 414 | 2165.000000
 36594644.000000 | 53715.406250 | 415 | 2170.000000
 36395356.000000 | 53634.832031 | 416 | 2176.000000
 36248988.000000 | 53554.378906 | 417 | 2181.000000
 36458476.000000 | 53474.046875 | 418 | 2186.000000
 36315164.000000 | 53393.835938 | 419 | 2191.000000
 36444200.000000 | 53313.746094 | 420 | 2196.000000
 36189644.000000 | 53233.773438 | 421 | 2202.000000
 36221840.000000 | 53153.921875 | 422 | 2207.000000
 36126704.000000 | 53074.191406 | 423 | 2212.000000
 35984024.000000 | 52994.578125 | 424 | 2217.000000
 36217396.000000 | 52915.085938 | 425 | 2222.000000
 36305776.000000 | 52835.710938 | 426 | 2228.000000
 36264540.000000 | 52756.457031 | 427 | 2233.000000
 36299556.000000 | 52677.320312 | 428 | 2238.000000
 36215512.000000 | 52598.304688 | 429 | 2243.000000
 36093332.000000 | 52519.406250 | 430 | 2248.000000
 36067964.000000 | 52440.625000 | 431 | 2254.000000
 36054692.000000 | 52361.964844 | 432 | 2259.000000
 35812708.000000 | 52283.421875 | 433 | 2264.000000
 35905412.000000 | 52204.996094 | 434 | 2269.000000
 35888960.000000 | 52126.687500 | 435 | 2274.000000
 35893820.000000 | 52048.496094 | 436 | 2280.000000
 35785304.000000 | 51970.421875 | 437 | 2285.000000
 36071744.000000 | 51892.464844 | 438 | 2290.000000
 36082092.000000 | 51814.625000 | 439 | 2295.000000
 35781652.000000 | 51736.902344 | 440 | 2300.000000
 35528948.000000 | 51659.296875 | 441 | 2306.000000
 35443364.000000 | 51581.808594 | 442 | 2311.000000
 35586616.000000 | 51504.433594 | 443 | 2316.000000
 35604672.000000 | 51427.175781 | 444 | 2321.000000
 35602608.000000 | 51350.035156 | 445 | 2326.000000
 35507864.000000 | 51273.007812 | 446 | 2332.000000
 36062376.000000 | 51196.097656 | 447 | 2337.000000
 36103708.000000 | 51119.304688 | 448 | 2342.000000
 36130532.000000 | 51042.625000 | 449 | 2347.000000
 36074524.000000 | 50966.058594 | 450 | 2352.000000
 36064056.000000 | 50889.609375 | 451 | 2358.000000
 35952464.000000 | 50813.273438 | 452 | 2363.000000
 35807940.000000 | 50737.054688 | 453 | 2368.000000
 36008348.000000 | 50660.949219 | 454 | 2373.000000
 35962156.000000 | 50584.957031 | 455 | 2378.000000
 35802468.000000 | 50509.078125 | 456 | 2384.000000
 35924708.000000 | 50433.312500 | 457 | 2389.000000
 35918484.000000 | 50357.660156 | 458 | 2394.000000
 35841688.000000 | 50282.125000 | 459 | 2399.000000
 35727252.000000 | 50206.703125 | 460 | 2404.000000
 35728120.000000 | 50131.390625 | 461 | 2410.000000
 35613188.000000 | 50056.191406 | 462 | 2415.000000
 35639516.000000 | 49981.105469 | 463 | 2420.000000
 35281876.000000 | 49906.132812 | 464 | 2425.000000
 35481512.000000 | 49831.273438 | 465 | 2430.000000
 35451712.000000 | 49756.527344 | 466 | 2435.000000
 35370156.000000 | 49681.890625 | 467 | 2441.000000
 35489048.000000 | 49607.367188 | 468 | 2446.000000
 35366516.000000 | 49532.957031 | 469 | 2451.000000
 35098152.000000 | 49458.656250 | 470 | 2456.000000
 35133756.000000 | 49384.468750 | 471 | 2461.000000
 35102200.000000 | 49310.390625 | 472 | 2467.000000
 35153064.000000 | 49236.425781 | 473 | 2472.000000
 35057480.000000 | 49162.570312 | 474 | 2477.000000
 35104240.000000 | 49088.824219 | 475 | 2482.000000
 35053816.000000 | 49015.191406 | 476 | 2487.000000
 35000744.000000 | 48941.667969 | 477 | 2493.000000
 35309028.000000 | 48868.253906 | 478 | 2498.000000
 35105848.000000 | 48794.949219 | 479 | 2503.000000
 35048824.000000 | 48721.757812 | 480 | 2508.000000
 35303368.000000 | 48648.675781 | 481 | 2513.000000
 35118528.000000 | 48575.703125 | 482 | 2518.000000
 35285064.000000 | 48502.839844 | 483 | 2524.000000
 35118920.000000 | 48430.085938 | 484 | 2529.000000
 34983388.000000 | 48357.441406 | 485 | 2534.000000
 35226672.000000 | 48284.906250 | 486 | 2539.000000
 35217452.000000 | 48212.476562 | 487 | 2544.000000
 35106284.000000 | 48140.156250 | 488 | 2549.000000
 35019236.000000 | 48067.945312 | 489 | 2555.000000
 35132152.000000 | 47995.843750 | 490 | 2560.000000
 35150840.000000 | 47923.847656 | 491 | 2565.000000
 35203592.000000 | 47851.960938 | 492 | 2570.000000
 34768308.000000 | 47780.183594 | 493 | 2575.000000
 35255612.000000 | 47708.511719 | 494 | 2581.000000
 35325112.000000 | 47636.949219 | 495 | 2586.000000
 35133732.000000 | 47565.492188 | 496 | 2591.000000
 35148976.000000 | 47494.144531 | 497 | 2596.000000
 34803712.000000 | 47422.902344 | 498 | 2601.000000
 34797916.000000 | 47351.765625 | 499 | 2606.000000
 35090156.000000 | 47280.738281 | 500 | 2612.000000
 35043400.000000 | 47209.816406 | 501 | 2617.000000
