location,coordinate_x,coordinate_y
16250,12096.000000,18790.000000
29871,12143.000000,18736.000000
98837,12184.000000,18672.000000
24412,12327.000000,18665.000000
22195,12418.000000,18485.000000
110529,12458.000000,18326.000000
50257,12535.000000,18393.000000
78010,12598.000000,18308.000000
5758,12585.000000,18229.000000
83376,12613.000000,18176.000000
37138,12654.000000,18149.000000
45575,12751.000000,18107.000000
77612,12664.000000,18019.000000
118352,12684.000000,17822.000000
40956,12828.000000,18033.000000
48428,13117.000000,18179.000000
46743,12971.000000,18166.000000
48240,12860.000000,18262.000000
91660,12928.000000,18432.000000
88191,12662.000000,18648.000000
88376,12765.000000,18444.000000
23764,12712.000000,18312.000000
64151,12638.000000,18265.000000
7615,12559.000000,18177.000000
80135,12543.000000,18132.000000
111250,12489.000000,17978.000000
64454,12348.000000,17893.000000
58731,12277.000000,17871.000000
9597,12335.000000,18174.000000
88235,12241.000000,18280.000000
18623,12156.000000,18279.000000
110259,12184.000000,18322.000000
91676,12277.000000,18386.000000
78321,12202.000000,18494.000000
39930,12137.000000,18613.000000
75834,11942.000000,18710.000000
99942,11782.000000,18688.000000
2783,11884.000000,18737.000000
21283,11757.000000,18853.000000
99573,11543.000000,18713.000000
102255,11680.000000,18771.000000
64775,11682.000000,18649.000000
53640,11790.000000,18580.000000
27730,11868.000000,18484.000000
79668,11934.000000,18581.000000
27835,12105.000000,18532.000000
13854,12149.000000,18446.000000
4931,12094.000000,18415.000000
30316,12047.000000,18323.000000
34848,12076.000000,18245.000000
57759,12106.000000,18169.000000
26648,12023.000000,18297.000000
85463,11956.000000,18238.000000
82062,11892.000000,18143.000000
58610,11816.000000,18219.000000
46644,11705.000000,18267.000000
3870,11663.000000,18140.000000
24739,11680.000000,17911.000000
73765,11549.000000,17810.000000
93701,11390.000000,17946.000000
117992,11198.000000,17791.000000
92305,11166.000000,17790.000000
47809,11205.000000,17715.000000
47899,11285.000000,17666.000000
50905,11344.000000,17586.000000
98693,11476.000000,17704.000000
107044,11663.000000,17813.000000
7644,11698.000000,17796.000000
74103,11822.000000,17814.000000
33234,11857.000000,17796.000000
38360,11877.000000,17871.000000
119405,11873.000000,17961.000000
50526,11896.000000,17810.000000
72529,12198.000000,17523.000000
52808,12285.000000,17424.000000
30629,12258.000000,17387.000000
19492,12219.000000,17354.000000
17290,12326.000000,17446.000000
77805,12416.000000,17252.000000
6575,12527.000000,17340.000000
85127,12505.000000,17153.000000
86214,12652.000000,17016.000000
84182,12713.000000,16954.000000
29808,12858.000000,16919.000000
53157,12782.000000,16909.000000
44247,12629.000000,16919.000000
25227,12569.000000,16917.000000
41490,12691.000000,16854.000000
94352,12544.000000,16871.000000
107060,12389.000000,16777.000000
66499,12340.000000,16665.000000
74790,12421.000000,16552.000000
30738,12366.000000,16512.000000
61508,12492.000000,16506.000000
68244,12488.000000,16553.000000
6077,12512.000000,16643.000000
91634,12617.000000,16693.000000
104651,12677.000000,16688.000000
29524,12775.000000,16696.000000
1325,12738.000000,16614.000000
92800,12677.000000,16579.000000
4543,12602.000000,16551.000000
59049,12726.000000,16526.000000
31173,12779.000000,16445.000000
4110,12703.000000,16381.000000
108356,12715.000000,16328.000000
103357,12516.000000,16083.000000
37220,12377.000000,16087.000000
103300,12509.000000,15899.000000
76548,12226.000000,15892.000000
72169,12489.000000,16046.000000
53249,12735.000000,16132.000000
117235,12910.000000,16206.000000
64127,12834.000000,16198.000000
100639,12891.000000,16037.000000
15851,12850.000000,16313.000000
78735,12897.000000,16368.000000
63785,12950.000000,16299.000000
73034,12899.000000,16317.000000
106737,12963.000000,16224.000000
45360,12986.000000,16275.000000
67320,13035.000000,16408.000000
104550,12943.000000,16348.000000
101322,12949.000000,16492.000000
60513,12869.000000,16576.000000
107973,12919.000000,16559.000000
23500,12961.000000,16538.000000
78135,13077.000000,16527.000000
42534,13074.000000,16623.000000
79914,12974.000000,16687.000000
50306,12954.000000,16810.000000
102355,12924.000000,16853.000000
111063,13120.000000,16829.000000
88810,13310.000000,16663.000000
75443,13366.000000,16668.000000
95721,13330.000000,16627.000000
98072,13169.000000,16650.000000
103172,13129.000000,16527.000000
289,13202.000000,16485.000000
58725,13268.000000,16415.000000
106907,13376.000000,16479.000000
117215,13529.000000,16452.000000
13046,13521.000000,16562.000000
75032,13497.000000,16646.000000
82206,13498.000000,16691.000000
82359,13556.000000,16705.000000
84402,13610.000000,16626.000000
109464,13699.000000,16637.000000
5612,13733.000000,16682.000000
23385,13684.000000,16677.000000
72583,13799.000000,16770.000000
108775,13702.000000,16715.000000
12349,13650.000000,16906.000000
81854,13574.000000,16915.000000
12302,13460.000000,16925.000000
88105,13527.000000,16912.000000
44808,13592.000000,16967.000000
87384,13701.000000,16954.000000
26475,13659.000000,17062.000000
50924,13741.000000,17022.000000
37702,13749.000000,17060.000000
31583,13788.000000,17067.000000
21118,13885.000000,16936.000000
53882,13974.000000,16995.000000
87939,14003.000000,16957.000000
108264,13972.000000,16913.000000
65406,13987.000000,16766.000000
104306,14045.000000,16681.000000
105264,14004.000000,16535.000000
54361,13805.000000,16341.000000
29530,13937.000000,16169.000000
33939,13912.000000,16137.000000
94091,13766.000000,16013.000000
118956,13795.000000,15942.000000
11449,13923.000000,15945.000000
50888,14171.000000,15953.000000
47700,14191.000000,16236.000000
4571,14299.000000,16283.000000
89411,14353.000000,16201.000000
18302,14514.000000,16063.000000
94267,14610.000000,15911.000000
56813,14785.000000,15822.000000
62352,14797.000000,15861.000000
114643,14635.000000,15959.000000
104422,14703.000000,16244.000000
86460,14849.000000,16250.000000
10867,14881.000000,16114.000000
79675,15072.000000,15978.000000
22350,14968.000000,15994.000000
28265,14960.000000,16086.000000
36428,15032.000000,16306.000000
28254,15077.000000,16357.000000
98891,15438.000000,16533.000000
49019,15458.000000,16369.000000
107446,15518.000000,16398.000000
56087,15638.000000,16213.000000
73781,15848.000000,16326.000000
11965,15491.000000,16072.000000
100872,15674.000000,15783.000000
4308,15477.000000,15833.000000
108552,15373.000000,15728.000000
52561,15420.000000,15460.000000
49264,15342.000000,15487.000000
96214,15235.000000,15336.000000
102958,15247.000000,15504.000000
60924,15247.000000,15417.000000
111725,15183.000000,15353.000000
80790,14908.000000,15470.000000
118213,15053.000000,15516.000000
7972,15062.000000,15658.000000
79504,14899.000000,15655.000000
82325,14774.000000,15547.000000
27390,14569.000000,15450.000000
76206,14473.000000,15408.000000
3164,14374.000000,15304.000000
86730,14318.000000,15294.000000
45933,14424.000000,15312.000000
63096,14385.000000,15232.000000
94119,14601.000000,15184.000000
113069,14404.000000,15149.000000
112186,14268.000000,15152.000000
113809,14223.000000,15241.000000
109357,14058.000000,15439.000000
10764,14205.000000,15312.000000
16581,14206.000000,15447.000000
57924,14333.000000,15746.000000
76128,14453.000000,16145.000000
111177,14340.000000,16105.000000
4372,14267.000000,16131.000000
66483,14118.000000,16350.000000
79786,14140.000000,16432.000000
3674,14064.000000,16398.000000
102612,14082.000000,16276.000000
29214,13848.000000,16252.000000
35819,13770.000000,16228.000000
15389,13784.000000,16270.000000
37794,13704.000000,16254.000000
3580,13669.000000,16254.000000
49170,13658.000000,16457.000000
103480,13490.000000,16333.000000
83801,13515.000000,16214.000000
28898,13609.000000,16252.000000
78155,13557.000000,16215.000000
46779,13525.000000,16042.000000
107028,13668.000000,16007.000000
613,13761.000000,15920.000000
39858,13808.000000,15852.000000
62435,13730.000000,15808.000000
78721,13713.000000,15752.000000
29802,13675.000000,15745.000000
30691,13604.000000,15866.000000
102557,13648.000000,15892.000000
61684,13529.000000,15847.000000
70571,13613.000000,15915.000000
59757,13644.000000,15943.000000
2465,13482.000000,16053.000000
13153,13444.000000,16131.000000
108396,13199.000000,16129.000000
105176,13191.000000,16049.000000
53567,13105.000000,16045.000000
73674,13153.000000,16004.000000
44443,13060.000000,15955.000000
89573,13062.000000,15864.000000
81061,13094.000000,15776.000000
85209,13170.000000,15757.000000
66304,13109.000000,15660.000000
62330,13008.000000,15607.000000
109978,12875.000000,15705.000000
30749,12762.000000,15885.000000
40,12960.000000,15891.000000
46784,12833.000000,15732.000000
1266,12842.000000,15494.000000
103353,12916.000000,15185.000000
16048,12768.000000,15306.000000
45756,12937.000000,15372.000000
103686,12975.000000,15517.000000
98885,13050.000000,15577.000000
2337,13090.000000,15553.000000
80692,13184.000000,15406.000000
6231,13195.000000,15302.000000
73448,13183.000000,15249.000000
63035,13159.000000,15157.000000
20190,13292.000000,15252.000000
98667,13350.000000,15326.000000
57539,13371.000000,15365.000000
32867,13427.000000,15408.000000
24823,13366.000000,15425.000000
114825,13316.000000,15515.000000
59061,13347.000000,15595.000000
41807,13437.000000,15523.000000
65244,13510.000000,15466.000000
2054,13594.000000,15523.000000
9167,13550.000000,15699.000000
21599,13438.000000,15792.000000
113606,13382.000000,15811.000000
71733,13352.000000,15748.000000
109889,13322.000000,15822.000000
41838,13224.000000,15876.000000
816,13225.000000,15759.000000
38924,13270.000000,15861.000000
14037,13422.000000,16010.000000
103581,13371.000000,16003.000000
24304,13125.000000,16242.000000
117113,13230.000000,16353.000000
82868,13302.000000,16317.000000
81877,13347.000000,16304.000000
28601,13251.000000,16458.000000
87228,13371.000000,16621.000000
7787,13397.000000,16706.000000
103294,13424.000000,16750.000000
66398,13399.000000,16801.000000
66376,13348.000000,16808.000000
78783,13325.000000,16910.000000
20828,13205.000000,16920.000000
74362,13138.000000,16864.000000
91653,12991.000000,16915.000000
20546,13184.000000,16987.000000
49345,13268.000000,17012.000000
15231,13313.000000,17065.000000
26705,13220.000000,17123.000000
59588,13255.000000,17239.000000
21152,13363.000000,17210.000000
60285,13405.000000,17075.000000
107358,13582.000000,17071.000000
2947,13618.000000,17052.000000
37238,13665.000000,17099.000000
108407,13671.000000,17237.000000
40952,13616.000000,17271.000000
83721,13535.000000,17297.000000
72037,13373.000000,17470.000000
52690,13181.000000,17393.000000
4799,13212.000000,17544.000000
37154,13167.000000,17657.000000
46294,13142.000000,17688.000000
17115,13006.000000,17623.000000
39604,12865.000000,17780.000000
44344,13058.000000,17788.000000
96613,12897.000000,17862.000000
73411,12876.000000,17914.000000
20703,12799.000000,18003.000000
24347,12914.000000,17943.000000
9055,13100.000000,18123.000000
106302,13042.000000,18198.000000
33347,13044.000000,18318.000000
25922,13019.000000,18624.000000
410,13070.000000,18805.000000
33517,13336.000000,19057.000000
59593,13208.000000,18844.000000
91850,13405.000000,18792.000000
82443,13142.000000,18687.000000
78216,13356.000000,18648.000000
48707,13199.000000,18490.000000
95301,13273.000000,18341.000000
16815,13205.000000,18335.000000
44910,13237.000000,18027.000000
114446,13252.000000,17902.000000
4319,13181.000000,17893.000000
115762,13271.000000,17851.000000
28397,13243.000000,17786.000000
32938,13335.000000,17683.000000
28195,13390.000000,17726.000000
13038,13434.000000,17776.000000
10971,13343.000000,17858.000000
65557,13384.000000,17942.000000
107614,13429.000000,17981.000000
69392,13402.000000,18094.000000
62860,13477.000000,18131.000000
75831,13514.000000,18218.000000
54627,13465.000000,18352.000000
74976,13437.000000,18275.000000
92804,13586.000000,18227.000000
89253,13644.000000,18089.000000
105237,13586.000000,18024.000000
110239,13661.000000,17961.000000
27043,13875.000000,18167.000000
80773,13797.000000,18438.000000
42219,13926.000000,18398.000000
88627,13991.000000,18524.000000
73986,14024.000000,18323.000000
68005,14343.000000,18433.000000
47672,14469.000000,18690.000000
40173,14427.000000,18890.000000
86337,14198.000000,18983.000000
82105,14263.000000,19042.000000
113959,14184.000000,19067.000000
13730,14279.000000,19195.000000
18341,14218.000000,19235.000000
67999,14049.000000,19111.000000
70255,14034.000000,18962.000000
91080,14077.000000,18748.000000
32105,13942.000000,18815.000000
34483,13778.000000,18951.000000
57780,13898.000000,19118.000000
16624,13824.000000,19133.000000
92496,13758.000000,19380.000000
6094,13766.000000,19460.000000
83738,13724.000000,19515.000000
62206,13081.000000,19644.000000
98604,12945.000000,19831.000000
118913,13125.000000,19712.000000
75641,13519.000000,19962.000000
24007,13772.000000,19956.000000
