location,coordinate_x,coordinate_y
427,17.000000,261.000000
428,17.000000,267.000000
429,17.000000,273.000000
430,17.000000,276.000000
431,17.000000,279.000000
432,17.000000,282.000000
433,17.000000,288.000000
434,17.000000,306.000000
435,17.000000,312.000000
436,17.000000,55.000000
437,17.000000,58.000000
438,17.000000,93.000000
439,17.000000,94.000000
440,18.000000,145.000000
441,18.000000,169.000000
442,18.000000,170.000000
443,18.000000,178.000000
444,18.000000,179.000000
445,18.000000,181.000000
446,18.000000,183.000000
447,18.000000,187.000000
448,18.000000,188.000000
449,18.000000,191.000000
450,18.000000,195.000000
451,18.000000,199.000000
452,18.000000,205.000000
453,18.000000,206.000000
454,18.000000,209.000000
455,18.000000,213.000000
456,18.000000,217.000000
457,18.000000,344.000000
458,18.000000,345.000000
459,18.000000,373.000000
460,18.000000,84.000000
461,24.000000,0.000000
462,25.000000,0.000000
463,25.000000,13.000000
464,25.000000,132.000000
465,25.000000,133.000000
466,25.000000,137.000000
467,25.000000,139.000000
468,25.000000,142.000000
469,25.000000,144.000000
470,25.000000,146.000000
471,25.000000,148.000000
472,25.000000,150.000000
473,25.000000,153.000000
474,25.000000,154.000000
475,25.000000,156.000000
476,25.000000,157.000000
477,25.000000,159.000000
478,25.000000,173.000000
479,25.000000,175.000000
480,25.000000,177.000000
481,25.000000,178.000000
482,25.000000,179.000000
483,25.000000,182.000000
484,25.000000,183.000000
485,25.000000,186.000000
486,25.000000,188.000000
487,25.000000,189.000000
488,25.000000,190.000000
489,25.000000,194.000000
490,25.000000,195.000000
491,25.000000,197.000000
492,25.000000,200.000000
493,25.000000,201.000000
494,25.000000,204.000000
495,25.000000,206.000000
496,25.000000,207.000000
497,25.000000,208.000000
498,25.000000,212.000000
499,25.000000,213.000000
500,25.000000,215.000000
501,25.000000,218.000000
502,25.000000,221.000000
503,25.000000,223.000000
504,25.000000,226.000000
505,25.000000,228.000000
506,25.000000,229.000000
507,25.000000,232.000000
508,25.000000,233.000000
509,25.000000,235.000000
510,25.000000,237.000000
511,25.000000,238.000000
512,25.000000,239.000000
513,25.000000,241.000000
514,25.000000,251.000000
515,25.000000,253.000000
516,25.000000,255.000000
517,25.000000,256.000000
518,25.000000,265.000000
519,25.000000,267.000000
520,25.000000,269.000000
521,25.000000,275.000000
522,25.000000,277.000000
523,25.000000,278.000000
524,25.000000,28.000000
525,25.000000,280.000000
526,25.000000,295.000000
527,25.000000,298.000000
528,25.000000,300.000000
529,25.000000,301.000000
530,25.000000,303.000000
531,25.000000,304.000000
532,25.000000,306.000000
533,25.000000,308.000000
534,25.000000,309.000000
535,25.000000,313.000000
536,25.000000,314.000000
537,25.000000,317.000000
538,25.000000,318.000000
539,25.000000,319.000000
540,25.000000,324.000000
541,25.000000,326.000000
542,25.000000,328.000000
543,25.000000,329.000000
544,25.000000,330.000000
545,25.000000,345.000000
546,25.000000,350.000000
547,25.000000,352.000000
548,25.000000,354.000000
549,25.000000,356.000000
550,25.000000,358.000000
551,25.000000,360.000000
552,25.000000,363.000000
553,25.000000,365.000000
554,25.000000,367.000000
555,25.000000,369.000000
556,25.000000,371.000000
557,25.000000,51.000000
558,25.000000,52.000000
559,25.000000,59.000000
560,25.000000,6.000000
561,25.000000,64.000000
562,25.000000,65.000000
563,25.000000,67.000000
564,25.000000,68.000000
565,25.000000,72.000000
566,25.000000,90.000000
567,25.000000,91.000000
568,25.000000,99.000000
569,26.000000,0.000000
570,26.000000,311.000000
571,27.000000,0.000000
572,28.000000,0.000000
573,28.000000,115.000000
574,28.000000,121.000000
575,28.000000,127.000000
576,28.000000,138.000000
577,28.000000,142.000000
578,28.000000,145.000000
579,28.000000,149.000000
580,28.000000,153.000000
581,28.000000,156.000000
582,28.000000,159.000000
583,28.000000,164.000000
584,28.000000,172.000000
585,28.000000,174.000000
586,28.000000,176.000000
587,28.000000,246.000000
588,28.000000,260.000000
589,28.000000,264.000000
590,28.000000,266.000000
591,28.000000,269.000000
592,28.000000,272.000000
593,28.000000,277.000000
594,28.000000,280.000000
595,28.000000,300.000000
596,28.000000,303.000000
597,28.000000,306.000000
598,28.000000,335.000000
599,28.000000,337.000000
600,28.000000,340.000000
601,28.000000,342.000000
602,28.000000,351.000000
603,28.000000,355.000000
604,28.000000,359.000000
605,28.000000,363.000000
606,28.000000,366.000000
607,28.000000,370.000000
608,28.000000,375.000000
609,28.000000,42.000000
610,28.000000,44.000000
611,28.000000,47.000000
612,28.000000,49.000000
613,28.000000,94.000000
614,28.000000,96.000000
615,31.000000,160.000000
616,31.000000,166.000000
617,32.000000,112.000000
618,32.000000,136.000000
619,32.000000,143.000000
620,32.000000,154.000000
621,32.000000,157.000000
622,32.000000,160.000000
623,32.000000,166.000000
624,32.000000,217.000000
625,32.000000,267.000000
626,32.000000,275.000000
627,32.000000,278.000000
628,32.000000,298.000000
629,32.000000,301.000000
630,32.000000,304.000000
631,32.000000,349.000000
632,32.000000,364.000000
633,33.000000,10.000000
634,33.000000,112.000000
635,33.000000,136.000000
636,33.000000,143.000000
637,33.000000,154.000000
638,33.000000,157.000000
639,33.000000,160.000000
640,33.000000,166.000000
641,33.000000,173.000000
642,33.000000,175.000000
643,33.000000,25.000000
644,33.000000,265.000000
645,33.000000,267.000000
646,33.000000,275.000000
647,33.000000,278.000000
648,33.000000,298.000000
649,33.000000,301.000000
650,33.000000,304.000000
651,33.000000,349.000000
652,33.000000,364.000000
653,33.000000,70.000000
654,34.000000,10.000000
655,34.000000,105.000000
656,34.000000,112.000000
657,34.000000,136.000000
658,34.000000,143.000000
659,34.000000,154.000000
660,34.000000,157.000000
661,34.000000,160.000000
662,34.000000,167.000000
663,34.000000,173.000000
664,34.000000,175.000000
665,34.000000,240.000000
666,34.000000,247.000000
667,34.000000,25.000000
668,34.000000,258.000000
669,34.000000,265.000000
670,34.000000,267.000000
671,34.000000,270.000000
672,34.000000,275.000000
673,34.000000,278.000000
674,34.000000,285.000000
675,34.000000,298.000000
676,34.000000,301.000000
677,34.000000,304.000000
678,34.000000,336.000000
679,34.000000,339.000000
680,34.000000,349.000000
681,34.000000,364.000000
682,34.000000,373.000000
683,34.000000,40.000000
684,34.000000,43.000000
685,34.000000,46.000000
686,34.000000,70.000000
687,34.000000,93.000000
688,35.000000,112.000000
689,35.000000,160.000000
690,35.000000,243.000000
691,35.000000,332.000000
692,38.000000,115.000000
693,38.000000,121.000000
694,38.000000,127.000000
695,38.000000,174.000000
696,38.000000,176.000000
697,38.000000,222.000000
698,38.000000,228.000000
699,38.000000,236.000000
700,38.000000,246.000000
701,38.000000,266.000000
702,38.000000,335.000000
703,38.000000,337.000000
704,38.000000,340.000000
705,38.000000,342.000000
706,38.000000,44.000000
707,38.000000,47.000000
708,38.000000,49.000000
709,38.000000,94.000000
710,38.000000,96.000000
711,40.000000,132.000000
712,40.000000,133.000000
713,40.000000,178.000000
714,40.000000,179.000000
715,40.000000,188.000000
716,40.000000,189.000000
717,40.000000,195.000000
718,40.000000,197.000000
719,40.000000,206.000000
720,40.000000,207.000000
721,40.000000,213.000000
722,40.000000,215.000000
723,40.000000,218.000000
724,40.000000,224.000000
725,40.000000,256.000000
726,40.000000,308.000000
727,40.000000,314.000000
728,40.000000,317.000000
729,40.000000,324.000000
730,40.000000,326.000000
731,40.000000,329.000000
732,40.000000,330.000000
733,40.000000,345.000000
734,40.000000,52.000000
735,40.000000,6.000000
736,40.000000,65.000000
737,40.000000,68.000000
738,40.000000,90.000000
739,40.000000,91.000000
740,40.000000,99.000000
741,41.000000,113.000000
742,41.000000,115.000000
743,41.000000,117.000000
744,41.000000,119.000000
745,41.000000,121.000000
746,41.000000,123.000000
747,41.000000,125.000000
748,41.000000,126.000000
749,41.000000,128.000000
750,41.000000,129.000000
751,41.000000,161.000000
752,41.000000,162.000000
753,41.000000,164.000000
754,41.000000,165.000000
755,41.000000,166.000000
756,41.000000,169.000000
757,41.000000,170.000000
758,41.000000,171.000000
759,41.000000,182.000000
760,41.000000,183.000000
761,41.000000,186.000000
762,41.000000,190.000000
763,41.000000,194.000000
764,41.000000,200.000000
765,41.000000,201.000000
766,41.000000,204.000000
767,41.000000,208.000000
768,41.000000,212.000000
769,41.000000,223.000000
770,41.000000,225.000000
771,41.000000,226.000000
772,41.000000,229.000000
773,41.000000,235.000000
774,41.000000,237.000000
775,41.000000,238.000000
776,41.000000,239.000000
777,41.000000,240.000000
778,41.000000,295.000000
779,41.000000,312.000000
780,41.000000,318.000000
781,41.000000,59.000000
782,48.000000,104.000000
783,48.000000,106.000000
784,48.000000,109.000000
785,48.000000,111.000000
786,48.000000,134.000000
787,48.000000,136.000000
788,48.000000,139.000000
789,48.000000,140.000000
790,48.000000,156.000000
791,48.000000,157.000000
792,48.000000,158.000000
793,48.000000,16.000000
794,48.000000,160.000000
795,48.000000,167.000000
796,48.000000,169.000000
797,48.000000,171.000000
798,48.000000,174.000000
799,48.000000,176.000000
800,48.000000,178.000000
801,48.000000,180.000000
802,48.000000,183.000000
803,48.000000,185.000000
804,48.000000,186.000000
805,48.000000,189.000000
806,48.000000,191.000000
807,48.000000,192.000000
808,48.000000,193.000000
809,48.000000,197.000000
810,48.000000,198.000000
811,48.000000,200.000000
812,48.000000,209.000000
813,48.000000,21.000000
814,48.000000,211.000000
815,48.000000,229.000000
816,48.000000,231.000000
817,48.000000,233.000000
818,48.000000,234.000000
819,48.000000,236.000000
820,48.000000,238.000000
821,48.000000,239.000000
822,48.000000,240.000000
823,48.000000,246.000000
824,48.000000,249.000000
825,48.000000,251.000000
826,48.000000,253.000000
827,48.000000,257.000000
828,48.000000,259.000000
829,48.000000,260.000000
830,48.000000,262.000000
831,48.000000,263.000000
832,48.000000,265.000000
833,48.000000,291.000000
834,48.000000,293.000000
835,48.000000,295.000000
836,48.000000,296.000000
837,48.000000,297.000000
838,48.000000,299.000000
839,48.000000,301.000000
840,48.000000,303.000000
841,48.000000,309.000000
842,48.000000,313.000000
843,48.000000,314.000000
844,48.000000,318.000000
845,48.000000,319.000000
846,48.000000,322.000000
847,48.000000,323.000000
848,48.000000,324.000000
849,48.000000,329.000000
850,48.000000,331.000000
851,48.000000,333.000000
852,48.000000,335.000000
853,48.000000,337.000000
854,48.000000,339.000000
855,48.000000,341.000000
856,48.000000,343.000000
857,48.000000,345.000000
858,48.000000,348.000000
859,48.000000,350.000000
860,48.000000,352.000000
861,48.000000,354.000000
862,48.000000,357.000000
863,48.000000,359.000000
864,48.000000,36.000000
865,48.000000,361.000000
866,48.000000,363.000000
867,48.000000,366.000000
868,48.000000,374.000000
869,48.000000,376.000000
870,48.000000,38.000000
871,48.000000,43.000000
872,48.000000,61.000000
873,48.000000,62.000000
874,48.000000,66.000000
875,48.000000,88.000000
876,48.000000,9.000000
877,49.000000,316.000000
878,51.000000,100.000000
879,51.000000,127.000000
880,51.000000,131.000000
881,51.000000,147.000000
882,51.000000,155.000000
883,51.000000,161.000000
884,51.000000,163.000000
885,51.000000,167.000000
886,51.000000,169.000000
887,51.000000,172.000000
888,51.000000,175.000000
889,51.000000,179.000000
890,51.000000,183.000000
891,51.000000,204.000000
892,51.000000,21.000000
893,51.000000,215.000000
894,51.000000,219.000000
895,51.000000,223.000000
896,51.000000,238.000000
897,51.000000,243.000000
898,51.000000,251.000000
899,51.000000,256.000000
900,51.000000,259.000000
901,51.000000,26.000000
902,51.000000,262.000000
903,51.000000,265.000000
904,51.000000,270.000000
905,51.000000,277.000000
906,51.000000,281.000000
907,51.000000,285.000000
908,51.000000,30.000000
909,51.000000,301.000000
910,51.000000,303.000000
911,51.000000,306.000000
912,51.000000,334.000000
913,51.000000,337.000000
914,51.000000,340.000000
915,51.000000,344.000000
916,51.000000,349.000000
917,51.000000,353.000000
918,51.000000,358.000000
919,51.000000,362.000000
920,51.000000,366.000000
921,51.000000,369.000000
922,51.000000,58.000000
923,51.000000,6.000000
924,51.000000,93.000000
925,51.000000,96.000000
926,54.000000,143.000000
927,54.000000,149.000000
928,54.000000,252.000000
929,54.000000,266.000000
930,54.000000,272.000000
931,55.000000,124.000000
932,55.000000,127.000000
933,55.000000,131.000000
934,55.000000,173.000000
935,55.000000,216.000000
936,55.000000,219.000000
937,55.000000,223.000000
938,55.000000,23.000000
939,55.000000,236.000000
940,55.000000,249.000000
941,55.000000,252.000000
942,55.000000,257.000000
943,55.000000,26.000000
944,55.000000,260.000000
945,55.000000,263.000000
946,55.000000,266.000000
947,55.000000,272.000000
948,55.000000,278.000000
949,55.000000,281.000000
950,55.000000,285.000000
951,55.000000,299.000000
952,55.000000,30.000000
953,55.000000,335.000000
954,55.000000,338.000000
955,55.000000,347.000000
956,55.000000,356.000000
957,56.000000,125.000000
958,56.000000,129.000000
959,56.000000,160.000000
960,56.000000,166.000000
961,56.000000,171.000000
962,56.000000,173.000000
963,56.000000,20.000000
964,56.000000,217.000000
965,56.000000,221.000000
966,56.000000,236.000000
967,56.000000,24.000000
968,56.000000,249.000000
969,56.000000,252.000000
970,56.000000,257.000000
971,56.000000,260.000000
972,56.000000,263.000000
973,56.000000,266.000000
974,56.000000,272.000000
975,56.000000,279.000000
976,56.000000,28.000000
977,56.000000,283.000000
978,56.000000,299.000000
979,56.000000,302.000000
980,56.000000,333.000000
981,56.000000,335.000000
982,56.000000,338.000000
983,56.000000,347.000000
984,56.000000,356.000000
985,56.000000,40.000000
986,56.000000,64.000000
987,57.000000,117.000000
988,57.000000,160.000000
989,57.000000,162.000000
990,57.000000,166.000000
991,57.000000,171.000000
992,57.000000,173.000000
993,57.000000,20.000000
994,57.000000,202.000000
995,57.000000,213.000000
996,57.000000,225.000000
997,57.000000,236.000000
998,57.000000,242.000000
999,57.000000,249.000000
1000,57.000000,252.000000
1001,57.000000,257.000000
1002,57.000000,260.000000
1003,57.000000,263.000000
1004,57.000000,266.000000
1005,57.000000,273.000000
1006,57.000000,275.000000
1007,57.000000,287.000000
1008,57.000000,299.000000
1009,57.000000,302.000000
1010,57.000000,305.000000
1011,57.000000,32.000000
1012,57.000000,333.000000
1013,57.000000,335.000000
1014,57.000000,338.000000
1015,57.000000,347.000000
1016,57.000000,356.000000
1017,57.000000,367.000000
1018,57.000000,370.000000
1019,57.000000,40.000000
1020,57.000000,5.000000
1021,57.000000,64.000000
1022,57.000000,91.000000
1023,57.000000,94.000000
1024,58.000000,143.000000
1025,58.000000,252.000000
1026,58.000000,266.000000
1027,58.000000,55.000000
1028,61.000000,126.000000
1029,61.000000,130.000000
1030,61.000000,161.000000
1031,61.000000,163.000000
1032,61.000000,167.000000
1033,61.000000,169.000000
1034,61.000000,172.000000
1035,61.000000,21.000000
1036,61.000000,218.000000
1037,61.000000,222.000000
1038,61.000000,243.000000
1039,61.000000,25.000000
1040,61.000000,280.000000
1041,61.000000,284.000000
1042,61.000000,29.000000
1043,61.000000,303.000000
1044,61.000000,306.000000
1045,61.000000,334.000000
1046,61.000000,58.000000
1047,61.000000,6.000000
1048,63.000000,104.000000
1049,63.000000,106.000000
1050,63.000000,109.000000
1051,63.000000,111.000000
1052,63.000000,134.000000
1053,63.000000,136.000000
1054,63.000000,139.000000
1055,63.000000,140.000000
1056,63.000000,157.000000
1057,63.000000,191.000000
1058,63.000000,192.000000
1059,63.000000,198.000000
1060,63.000000,200.000000
1061,63.000000,209.000000
1062,63.000000,211.000000
1063,63.000000,234.000000
1064,63.000000,240.000000
1065,63.000000,246.000000
1066,63.000000,296.000000
1067,63.000000,297.000000
1068,63.000000,309.000000
1069,63.000000,313.000000
1070,63.000000,319.000000
1071,63.000000,322.000000
1072,63.000000,329.000000
1073,63.000000,331.000000
1074,63.000000,62.000000
1075,63.000000,9.000000
1076,64.000000,147.000000
1077,64.000000,154.000000
1078,64.000000,158.000000
1079,64.000000,16.000000
1080,64.000000,185.000000
1081,64.000000,186.000000
1082,64.000000,189.000000
1083,64.000000,193.000000
1084,64.000000,197.000000
1085,64.000000,254.000000
1086,64.000000,255.000000
1087,64.000000,267.000000
1088,64.000000,268.000000
1089,64.000000,270.000000
1090,64.000000,271.000000
1091,64.000000,272.000000
1092,64.000000,317.000000
1093,64.000000,323.000000
1094,64.000000,88.000000
1095,71.000000,101.000000
1096,71.000000,102.000000
1097,71.000000,103.000000
1098,71.000000,108.000000
1099,71.000000,11.000000
1100,71.000000,117.000000
1101,71.000000,118.000000
1102,71.000000,122.000000
1103,71.000000,123.000000
1104,71.000000,126.000000
1105,71.000000,127.000000
1106,71.000000,128.000000
1107,71.000000,133.000000
1108,71.000000,142.000000
1109,71.000000,144.000000
1110,71.000000,146.000000
1111,71.000000,148.000000
1112,71.000000,149.000000
1113,71.000000,150.000000
1114,71.000000,152.000000
1115,71.000000,154.000000
1116,71.000000,161.000000
1117,71.000000,162.000000
1118,71.000000,167.000000
1119,71.000000,169.000000
1120,71.000000,171.000000
1121,71.000000,173.000000
1122,71.000000,175.000000
1123,71.000000,177.000000
1124,71.000000,179.000000
1125,71.000000,181.000000
1126,71.000000,183.000000
1127,71.000000,185.000000
1128,71.000000,187.000000
1129,71.000000,189.000000
1130,71.000000,194.000000
1131,71.000000,195.000000
1132,71.000000,204.000000
1133,71.000000,206.000000
1134,71.000000,208.000000
1135,71.000000,210.000000
1136,71.000000,212.000000
1137,71.000000,214.000000
1138,71.000000,216.000000
1139,71.000000,218.000000
1140,71.000000,227.000000
1141,71.000000,228.000000
1142,71.000000,23.000000
1143,71.000000,233.000000
1144,71.000000,235.000000
1145,71.000000,236.000000
1146,71.000000,237.000000
1147,71.000000,240.000000
1148,71.000000,242.000000
1149,71.000000,243.000000
1150,71.000000,245.000000
