location, coordinate_x, coordinate_y 
49, 334794.000000, 51.000000 
192, 348419.000000, 194.000000 
374, 364305.000000, 376.000000 
986, 380318.000000, 988.000000 
805, 397693.000000, 807.000000 
396, 418430.000000, 398.000000 
530, 440709.000000, 532.000000 
375, 465004.000000, 377.000000 
268, 485823.000000, 270.000000 
913, 503921.000000, 915.000000 
710, 522180.000000, 712.000000 
623, 542407.000000, 625.000000 
492, 571009.000000, 494.000000 
279, 607529.000000, 281.000000 
654, 638911.000000, 656.000000 
358, 663858.000000, 360.000000 
624, 679060.000000, 626.000000 
307, 696793.000000, 309.000000 
202, 717336.000000, 204.000000 
408, 733405.000000, 410.000000 
472, 742616.000000, 474.000000 
784, 743816.000000, 786.000000 
274, 742510.000000, 276.000000 
200, 730359.000000, 202.000000 
13, 713679.000000, 15.000000 
866, 691113.000000, 868.000000 
974, 677219.000000, 976.000000 
32, 663239.000000, 34.000000 
386, 638276.000000, 388.000000 
966, 605080.000000, 968.000000 
114, 567077.000000, 116.000000 
787, 530985.000000, 789.000000 
920, 501342.000000, 922.000000 
372, 471277.000000, 374.000000 
185, 436681.000000, 187.000000 
199, 405576.000000, 201.000000 
239, 373033.000000, 241.000000 
285, 341592.000000, 287.000000 
954, 308837.000000, 956.000000 
208, 277962.000000, 210.000000 
473, 253225.000000, 475.000000 
900, 220371.000000, 902.000000 
134, 190512.000000, 136.000000 
700, 163668.000000, 702.000000 
525, 139665.000000, 527.000000 
220, 119016.000000, 222.000000 
923, 97500.000000, 925.000000 
132, 78375.000000, 134.000000 
826, 66839.000000, 828.000000 
612, 57114.000000, 614.000000 
813, 52013.000000, 815.000000 
379, 43382.000000, 381.000000 
709, 36922.000000, 711.000000 
887, 34977.000000, 889.000000 
120, 32945.000000, 122.000000 
967, 35597.000000, 969.000000 
325, 39284.000000, 327.000000 
919, 46851.000000, 921.000000 
642, 53004.000000, 644.000000 
35, 57178.000000, 37.000000 
424, 64403.000000, 426.000000 
814, 72979.000000, 816.000000 
357, 80977.000000, 359.000000 
376, 106871.000000, 378.000000 
54, 129315.000000, 56.000000 
158, 150784.000000, 160.000000 
721, 173977.000000, 723.000000 
118, 199329.000000, 120.000000 
438, 235210.000000, 440.000000 
433, 269141.000000, 435.000000 
417, 303033.000000, 419.000000 
977, 337115.000000, 979.000000 
451, 375774.000000, 453.000000 
538, 413430.000000, 540.000000 
228, 453198.000000, 230.000000 
50, 491352.000000, 52.000000 
421, 531876.000000, 423.000000 
857, 578200.000000, 859.000000 
588, 630144.000000, 590.000000 
836, 678257.000000, 838.000000 
360, 726847.000000, 362.000000 
832, 771467.000000, 834.000000 
532, 814777.000000, 534.000000 
842, 855960.000000, 844.000000 
711, 902072.000000, 713.000000 
522, 937461.000000, 524.000000 
90, 964145.000000, 92.000000 
744, 984843.000000, 746.000000 
223, 1004271.000000, 225.000000 
980, 1018921.000000, 982.000000 
381, 1028002.000000, 383.000000 
442, 1038055.000000, 444.000000 
445, 1052608.000000, 447.000000 
47, 1058084.000000, 49.000000 
26, 1056227.000000, 28.000000 
912, 1040930.000000, 914.000000 
897, 1034177.000000, 899.000000 
14, 1021772.000000, 16.000000 
514, 1004615.000000, 516.000000 
672, 985367.000000, 674.000000 
447, 965838.000000, 449.000000 
231, 940211.000000, 233.000000 
915, 909979.000000, 917.000000 
483, 878351.000000, 485.000000 
97, 836157.000000, 99.000000 
153, 800957.000000, 155.000000 
699, 758382.000000, 701.000000 
412, 715303.000000, 414.000000 
621, 670820.000000, 623.000000 
687, 627290.000000, 689.000000 
619, 571733.000000, 621.000000 
645, 522878.000000, 647.000000 
206, 480008.000000, 208.000000 
43, 436231.000000, 45.000000 
33, 395774.000000, 35.000000 
290, 352948.000000, 292.000000 
308, 308854.000000, 310.000000 
240, 265288.000000, 242.000000 
862, 223659.000000, 864.000000 
350, 192175.000000, 352.000000 
961, 166265.000000, 963.000000 
475, 145775.000000, 477.000000 
270, 120787.000000, 272.000000 
418, 100275.000000, 420.000000 
965, 79184.000000, 967.000000 
459, 72557.000000, 461.000000 
909, 60605.000000, 911.000000 
874, 56917.000000, 876.000000 
652, 54917.000000, 654.000000 
439, 53006.000000, 441.000000 
608, 53771.000000, 610.000000 
499, 54902.000000, 501.000000 
60, 58056.000000, 62.000000 
18, 67090.000000, 20.000000 
482, 78923.000000, 484.000000 
474, 102739.000000, 476.000000 
935, 121757.000000, 937.000000 
241, 146778.000000, 243.000000 
992, 169506.000000, 994.000000 
830, 199000.000000, 832.000000 
601, 234331.000000, 603.000000 
314, 269057.000000, 316.000000 
129, 302745.000000, 131.000000 
106, 335048.000000, 108.000000 
440, 373636.000000, 442.000000 
776, 412284.000000, 778.000000 
742, 450468.000000, 744.000000 
839, 486137.000000, 841.000000 
591, 528201.000000, 593.000000 
907, 577970.000000, 909.000000 
880, 628220.000000, 882.000000 
841, 669835.000000, 843.000000 
484, 713219.000000, 486.000000 
589, 752001.000000, 591.000000 
821, 785720.000000, 823.000000 
215, 816588.000000, 217.000000 
728, 848664.000000, 730.000000 
958, 884744.000000, 960.000000 
579, 907259.000000, 581.000000 
773, 926213.000000, 775.000000 
432, 947340.000000, 434.000000 
563, 960864.000000, 565.000000 
960, 969207.000000, 962.000000 
345, 975030.000000, 347.000000 
577, 982700.000000, 579.000000 
772, 985247.000000, 774.000000 
644, 987398.000000, 646.000000 
176, 986098.000000, 178.000000 
131, 985581.000000, 133.000000 
156, 982963.000000, 158.000000 
190, 975847.000000, 192.000000 
316, 969352.000000, 318.000000 
264, 958761.000000, 266.000000 
214, 941499.000000, 216.000000 
168, 921962.000000, 170.000000 
585, 900487.000000, 587.000000 
218, 867072.000000, 220.000000 
985, 833752.000000, 987.000000 
885, 801054.000000, 887.000000 
456, 760563.000000, 458.000000 
21, 721860.000000, 23.000000 
529, 679787.000000, 531.000000 
385, 642791.000000, 387.000000 
140, 607859.000000, 142.000000 
291, 573916.000000, 293.000000 
203, 548286.000000, 205.000000 
756, 529653.000000, 758.000000 
981, 518752.000000, 983.000000 
537, 509961.000000, 539.000000 
493, 497264.000000, 495.000000 
939, 486237.000000, 941.000000 
892, 481816.000000, 894.000000 
686, 480282.000000, 688.000000 
578, 479132.000000, 580.000000 
613, 478555.000000, 615.000000 
604, 478890.000000, 606.000000 
437, 479594.000000, 439.000000 
618, 480379.000000, 620.000000 
298, 481207.000000, 300.000000 
256, 486107.000000, 258.000000 
934, 492863.000000, 936.000000 
854, 504924.000000, 856.000000 
258, 515363.000000, 260.000000 
46, 525053.000000, 48.000000 
20, 540588.000000, 22.000000 
195, 565952.000000, 197.000000 
560, 593009.000000, 562.000000 
211, 635082.000000, 213.000000 
167, 671668.000000, 169.000000 
398, 710141.000000, 400.000000 
282, 746737.000000, 284.000000 
941, 784897.000000, 943.000000 
111, 819460.000000, 113.000000 
648, 850217.000000, 650.000000 
383, 885952.000000, 385.000000 
193, 905996.000000, 195.000000 
454, 922681.000000, 456.000000 
464, 937785.000000, 466.000000 
415, 947646.000000, 417.000000 
351, 954238.000000, 353.000000 
352, 957178.000000, 354.000000 
145, 947968.000000, 147.000000 
92, 935151.000000, 94.000000 
416, 916792.000000, 418.000000 
794, 896931.000000, 796.000000 
643, 859448.000000, 645.000000 
647, 829382.000000, 649.000000 
286, 800767.000000, 288.000000 
197, 761743.000000, 199.000000 
16, 725657.000000, 18.000000 
524, 683418.000000, 526.000000 
760, 655492.000000, 762.000000 
910, 616426.000000, 912.000000 
485, 573223.000000, 487.000000 
216, 537678.000000, 218.000000 
169, 507680.000000, 171.000000 
555, 476030.000000, 557.000000 
284, 448528.000000, 286.000000 
641, 419379.000000, 643.000000 
993, 392349.000000, 995.000000 
896, 361210.000000, 898.000000 
976, 334131.000000, 978.000000 
44, 314744.000000, 46.000000 
88, 298348.000000, 90.000000 
651, 280536.000000, 653.000000 
70, 264649.000000, 72.000000 
251, 252022.000000, 253.000000 
186, 232311.000000, 188.000000 
792, 214994.000000, 794.000000 
850, 202133.000000, 852.000000 
953, 198583.000000, 955.000000 
691, 199155.000000, 693.000000 
557, 205337.000000, 559.000000 
807, 218739.000000, 809.000000 
269, 235913.000000, 271.000000 
400, 251860.000000, 402.000000 
781, 260511.000000, 783.000000 
979, 262706.000000, 981.000000 
804, 262994.000000, 806.000000 
835, 264511.000000, 837.000000 
404, 268201.000000, 406.000000 
441, 270379.000000, 443.000000 
394, 273839.000000, 396.000000 
969, 280267.000000, 971.000000 
246, 289512.000000, 248.000000 
194, 299319.000000, 196.000000 
937, 306710.000000, 939.000000 
161, 312824.000000, 163.000000 
733, 319463.000000, 735.000000 
990, 329378.000000, 992.000000 
430, 334905.000000, 432.000000 
922, 348081.000000, 924.000000 
673, 361398.000000, 675.000000 
19, 379409.000000, 21.000000 
48, 396578.000000, 50.000000 
446, 414772.000000, 448.000000 
498, 436355.000000, 500.000000 
586, 460347.000000, 588.000000 
863, 480592.000000, 865.000000 
829, 501223.000000, 831.000000 
795, 519684.000000, 797.000000 
247, 539806.000000, 249.000000 
259, 569207.000000, 261.000000 
135, 606173.000000, 137.000000 
481, 639607.000000, 483.000000 
639, 671686.000000, 641.000000 
868, 706386.000000, 870.000000 
638, 739256.000000, 640.000000 
938, 765380.000000, 940.000000 
313, 788152.000000, 315.000000 
877, 815365.000000, 879.000000 
667, 840979.000000, 669.000000 
873, 873681.000000, 875.000000 
104, 903653.000000, 106.000000 
707, 924297.000000, 709.000000 
778, 943523.000000, 780.000000 
213, 959225.000000, 215.000000 
331, 969635.000000, 333.000000 
146, 976012.000000, 148.000000 
758, 984363.000000, 760.000000 
100, 991097.000000, 102.000000 
597, 996317.000000, 599.000000 
741, 1005395.000000, 743.000000 
380, 1013043.000000, 382.000000 
406, 1025381.000000, 408.000000 
519, 1036799.000000, 521.000000 
122, 1043145.000000, 124.000000 
500, 1056496.000000, 502.000000 
959, 1062109.000000, 961.000000 
626, 1072479.000000, 628.000000 
80, 1077036.000000, 82.000000 
276, 1086172.000000, 278.000000 
107, 1096815.000000, 109.000000 
542, 1074546.000000, 544.000000 
318, 1073600.000000, 320.000000 
764, 1071796.000000, 766.000000 
833, 1063470.000000, 835.000000 
283, 1062179.000000, 285.000000 
541, 1061237.000000, 543.000000 
7, 1054524.000000, 9.000000 
205, 1035929.000000, 207.000000 
564, 1011589.000000, 566.000000 
545, 993235.000000, 547.000000 
706, 971856.000000, 708.000000 
37, 949219.000000, 39.000000 
74, 925655.000000, 76.000000 
423, 903177.000000, 425.000000 
786, 871498.000000, 788.000000 
702, 836094.000000, 704.000000 
103, 808773.000000, 105.000000 
754, 781389.000000, 756.000000 
9, 754523.000000, 11.000000 
407, 726275.000000, 409.000000 
678, 691984.000000, 680.000000 
455, 669051.000000, 457.000000 
789, 639998.000000, 791.000000 
511, 612395.000000, 513.000000 
843, 582291.000000, 845.000000 
883, 564517.000000, 885.000000 
427, 543894.000000, 429.000000 
988, 533608.000000, 990.000000 
658, 532116.000000, 660.000000 
249, 537701.000000, 251.000000 
594, 551875.000000, 596.000000 
592, 568701.000000, 594.000000 
640, 588491.000000, 642.000000 
189, 620951.000000, 191.000000 
255, 649000.000000, 257.000000 
740, 674470.000000, 742.000000 
931, 700865.000000, 933.000000 
319, 731450.000000, 321.000000 
128, 757017.000000, 130.000000 
235, 782917.000000, 237.000000 
116, 808600.000000, 118.000000 
242, 830827.000000, 244.000000 
540, 852681.000000, 542.000000 
765, 882098.000000, 767.000000 
646, 903092.000000, 648.000000 
748, 911406.000000, 750.000000 
300, 924492.000000, 302.000000 
595, 937668.000000, 597.000000 
506, 946391.000000, 508.000000 
782, 948683.000000, 784.000000 
142, 948910.000000, 144.000000 
449, 948889.000000, 451.000000 
55, 947451.000000, 57.000000 
458, 941817.000000, 460.000000 
637, 935109.000000, 639.000000 
570, 923175.000000, 572.000000 
684, 910244.000000, 686.000000 
674, 898159.000000, 676.000000 
791, 872216.000000, 793.000000 
422, 843555.000000, 424.000000 
395, 819659.000000, 397.000000 
237, 806200.000000, 239.000000 
397, 787831.000000, 399.000000 
871, 772891.000000, 873.000000 
590, 760362.000000, 592.000000 
79, 748015.000000, 81.000000 
718, 736169.000000, 720.000000 
230, 718762.000000, 232.000000 
669, 697230.000000, 671.000000 
751, 681941.000000, 753.000000 
553, 681954.000000, 555.000000 
217, 697746.000000, 219.000000 
610, 719995.000000, 612.000000 
297, 739114.000000, 299.000000 
353, 753540.000000, 355.000000 
766, 760691.000000, 768.000000 
983, 772181.000000, 985.000000 
603, 786323.000000, 605.000000 
775, 802132.000000, 777.000000 
419, 812598.000000, 421.000000 
338, 825056.000000, 340.000000 
152, 841211.000000, 154.000000 
124, 863608.000000, 126.000000 
244, 891801.000000, 246.000000 
187, 904759.000000, 189.000000 
222, 907079.000000, 224.000000 
391, 908389.000000, 393.000000 
865, 910377.000000, 867.000000 
517, 914521.000000, 519.000000 
252, 920258.000000, 254.000000 
341, 924813.000000, 343.000000 
310, 929818.000000, 312.000000 
476, 930881.000000, 478.000000 
73, 930601.000000, 75.000000 
263, 925489.000000, 265.000000 
431, 921356.000000, 433.000000 
779, 914192.000000, 781.000000 
582, 907635.000000, 584.000000 
944, 899531.000000, 946.000000 
906, 878762.000000, 908.000000 
622, 849430.000000, 624.000000 
584, 823658.000000, 586.000000 
575, 802017.000000, 577.000000 
450, 772121.000000, 452.000000 
51, 745618.000000, 53.000000 
847, 714539.000000, 849.000000 
777, 679653.000000, 779.000000 
963, 650226.000000, 965.000000 
371, 616589.000000, 373.000000 
520, 579963.000000, 522.000000 
924, 553133.000000, 926.000000 
904, 533430.000000, 906.000000 
970, 522486.000000, 972.000000 
554, 517406.000000, 556.000000 
323, 511078.000000, 325.000000 
818, 505809.000000, 820.000000 
336, 501219.000000, 338.000000 
27, 496310.000000, 29.000000 
113, 491470.000000, 115.000000 
225, 490047.000000, 227.000000 
56, 490895.000000, 58.000000 
148, 492611.000000, 150.000000 
254, 501176.000000, 256.000000 
0, 508139.000000, 2.000000 
61, 512673.000000, 63.000000 
31, 517826.000000, 33.000000 
870, 523857.000000, 872.000000 
71, 535794.000000, 73.000000 
607, 553698.000000, 609.000000 
796, 580456.000000, 798.000000 
543, 620376.000000, 545.000000 
495, 656457.000000, 497.000000 
881, 687697.000000, 883.000000 
224, 731150.000000, 226.000000 
428, 769048.000000, 430.000000 
801, 802335.000000, 803.000000 
861, 832736.000000, 863.000000 
819, 860108.000000, 821.000000 
434, 896037.000000, 436.000000 
549, 913958.000000, 551.000000 
160, 932553.000000, 162.000000 
354, 948217.000000, 356.000000 
712, 960349.000000, 714.000000 
860, 966722.000000, 862.000000 
971, 969880.000000, 973.000000 
811, 971566.000000, 813.000000 
852, 971257.000000, 854.000000 
303, 966747.000000, 305.000000 
59, 961159.000000, 61.000000 
81, 950118.000000, 83.000000 
229, 937511.000000, 231.000000 
245, 918647.000000, 247.000000 
466, 900197.000000, 468.000000 
377, 867596.000000, 379.000000 
737, 834209.000000, 739.000000 
656, 805294.000000, 658.000000 
177, 769857.000000, 179.000000 
480, 733792.000000, 482.000000 
732, 689159.000000, 734.000000 
266, 655604.000000, 268.000000 
614, 618170.000000, 616.000000 
399, 578273.000000, 401.000000 
157, 550673.000000, 159.000000 
884, 526394.000000, 886.000000 
856, 507290.000000, 858.000000 
828, 487818.000000, 830.000000 
611, 472474.000000, 613.000000 
899, 456081.000000, 901.000000 
339, 436629.000000, 341.000000 
465, 419997.000000, 467.000000 
676, 405634.000000, 678.000000 
739, 392546.000000, 741.000000 
831, 376897.000000, 833.000000 
759, 360660.000000, 761.000000 
587, 346286.000000, 589.000000 
864, 334453.000000, 866.000000 
670, 329988.000000, 672.000000 
704, 325360.000000, 706.000000 
930, 320217.000000, 932.000000 
893, 317627.000000, 895.000000 
479, 316703.000000, 481.000000 
463, 316783.000000, 465.000000 
388, 318286.000000, 390.000000 
262, 321618.000000, 264.000000 
413, 326167.000000, 415.000000 
620, 330022.000000, 622.000000 
461, 333219.000000, 463.000000 
580, 340654.000000, 582.000000 
236, 348187.000000, 238.000000 
593, 360648.000000, 595.000000 
859, 374529.000000, 861.000000 
761, 389167.000000, 763.000000 
566, 396451.000000, 568.000000 
635, 401716.000000, 637.000000 
908, 412014.000000, 910.000000 
634, 420392.000000, 636.000000 
320, 433554.000000, 322.000000 
389, 445581.000000, 391.000000 
191, 457653.000000, 193.000000 
39, 468020.000000, 41.000000 
952, 471855.000000, 954.000000 
996, 473596.000000, 998.000000 
895, 474256.000000, 897.000000 
661, 473613.000000, 663.000000 
405, 471867.000000, 407.000000 
212, 462913.000000, 214.000000 
144, 454109.000000, 146.000000 
86, 440581.000000, 88.000000 
569, 427909.000000, 571.000000 
349, 416004.000000, 351.000000 
743, 405435.000000, 745.000000 
975, 395082.000000, 977.000000 
98, 378532.000000, 100.000000 
119, 362039.000000, 121.000000 
309, 349543.000000, 311.000000 
182, 341226.000000, 184.000000 
344, 332654.000000, 346.000000 
139, 325713.000000, 141.000000 
302, 317798.000000, 304.000000 
83, 311620.000000, 85.000000 
178, 304795.000000, 180.000000 
281, 296059.000000, 283.000000 
209, 284449.000000, 211.000000 
713, 270933.000000, 715.000000 
322, 260745.000000, 324.000000 
95, 248202.000000, 97.000000 
444, 230055.000000, 446.000000 
366, 211268.000000, 368.000000 
5, 197950.000000, 7.000000 
28, 188552.000000, 30.000000 
803, 181061.000000, 805.000000 
443, 167524.000000, 445.000000 
653, 153855.000000, 655.000000 
317, 133055.000000, 319.000000 
815, 114808.000000, 817.000000 
745, 94344.000000, 747.000000 
402, 68965.000000, 404.000000 
984, 52466.000000, 986.000000 
921, 29895.000000, 923.000000 
238, 14088.000000, 240.000000 
333, 731.000000, 335.000000 
889, -6840.000000, 891.000000 
888, -9391.000000, 890.000000 
105, -8394.000000, 107.000000 
288, -6998.000000, 290.000000 
315, 1622.000000, 317.000000 
143, 23786.000000, 145.000000 
45, 55856.000000, 47.000000 
467, 85886.000000, 469.000000 
790, 118645.000000, 792.000000 
340, 153079.000000, 342.000000 
164, 175735.000000, 166.000000 
24, 196959.000000, 26.000000 
834, 223334.000000, 836.000000 
671, 251273.000000, 673.000000 
378, 270211.000000, 380.000000 
138, 290493.000000, 140.000000 
306, 310225.000000, 308.000000 
649, 328781.000000, 651.000000 
901, 342889.000000, 903.000000 
326, 356055.000000, 328.000000 
301, 367077.000000, 303.000000 
724, 374935.000000, 726.000000 
503, 383462.000000, 505.000000 
788, 388903.000000, 790.000000 
562, 386980.000000, 564.000000 
502, 377343.000000, 504.000000 
747, 368319.000000, 749.000000 
123, 356580.000000, 125.000000 
136, 342980.000000, 138.000000 
117, 329982.000000, 119.000000 
40, 311656.000000, 42.000000 
978, 295842.000000, 980.000000 
957, 276121.000000, 959.000000 
858, 260212.000000, 860.000000 
846, 236955.000000, 848.000000 
382, 210876.000000, 384.000000 
688, 186439.000000, 690.000000 
243, 159727.000000, 245.000000 
616, 122967.000000, 618.000000 
250, 90137.000000, 252.000000 
11, 54051.000000, 13.000000 
184, 15656.000000, 186.000000 
558, -14633.000000, 560.000000 
2, -43732.000000, 4.000000 
902, -62551.000000, 904.000000 
729, -58176.000000, 731.000000 
675, -46452.000000, 677.000000 
507, -19579.000000, 509.000000 
636, 13270.000000, 638.000000 
876, 43429.000000, 878.000000 
998, 65803.000000, 1000.000000 
175, 92005.000000, 177.000000 
57, 117496.000000, 59.000000 
844, 146164.000000, 846.000000 
488, 171357.000000, 490.000000 
515, 193917.000000, 517.000000 
550, 224412.000000, 552.000000 
41, 257334.000000, 43.000000 
141, 285319.000000, 143.000000 
183, 313080.000000, 185.000000 
414, 343566.000000, 416.000000 
567, 376567.000000, 569.000000 
17, 410349.000000, 19.000000 
75, 443790.000000, 77.000000 
133, 473671.000000, 135.000000 
820, 503129.000000, 822.000000 
797, 530979.000000, 799.000000 
600, 566287.000000, 602.000000 
609, 603511.000000, 611.000000 
872, 636871.000000, 874.000000 
927, 669869.000000, 929.000000 
615, 708021.000000, 617.000000 
312, 742265.000000, 314.000000 
261, 777460.000000, 263.000000 
267, 806400.000000, 269.000000 
294, 832653.000000, 296.000000 
204, 861550.000000, 206.000000 
494, 895940.000000, 496.000000 
767, 911147.000000, 769.000000 
487, 930750.000000, 489.000000 
763, 948028.000000, 765.000000 
435, 961713.000000, 437.000000 
362, 971621.000000, 364.000000 
972, 979271.000000, 974.000000 
705, 984014.000000, 707.000000 
36, 987582.000000, 38.000000 
96, 983317.000000, 98.000000 
453, 975299.000000, 455.000000 
130, 967350.000000, 132.000000 
392, 957757.000000, 394.000000 
894, 938535.000000, 896.000000 
234, 917939.000000, 236.000000 
127, 896258.000000, 129.000000 
289, 858189.000000, 291.000000 
546, 826989.000000, 548.000000 
825, 796432.000000, 827.000000 
159, 754810.000000, 161.000000 
102, 712137.000000, 104.000000 
265, 668651.000000, 267.000000 
149, 617777.000000, 151.000000 
533, 564102.000000, 535.000000 
973, 506388.000000, 975.000000 
875, 448822.000000, 877.000000 
324, 392312.000000, 326.000000 
15, 332234.000000, 17.000000 
272, 274123.000000, 274.000000 
734, 220310.000000, 736.000000 
849, 171776.000000, 851.000000 
664, 121509.000000, 666.000000 
750, 76487.000000, 752.000000 
716, 36684.000000, 718.000000 
708, -5725.000000, 710.000000 
630, -37128.000000, 632.000000 
343, -43699.000000, 345.000000 
817, -15476.000000, 819.000000 
933, 13390.000000, 935.000000 
715, 45159.000000, 717.000000 
210, 70873.000000, 212.000000 
598, 101740.000000, 600.000000 
757, 127874.000000, 759.000000 
369, 160602.000000, 371.000000 
771, 186688.000000, 773.000000 
496, 212685.000000, 498.000000 
207, 244075.000000, 209.000000 
126, 271316.000000, 128.000000 
838, 302306.000000, 840.000000 
93, 331624.000000, 95.000000 
725, 361010.000000, 727.000000 
853, 393994.000000, 855.000000 
359, 422262.000000, 361.000000 
278, 454099.000000, 280.000000 
110, 481820.000000, 112.000000 
390, 510144.000000, 392.000000 
905, 536384.000000, 907.000000 
632, 570659.000000, 634.000000 
726, 611306.000000, 728.000000 
561, 647326.000000, 563.000000 
436, 677948.000000, 438.000000 
629, 708048.000000, 631.000000 
936, 735638.000000, 938.000000 
701, 758870.000000, 703.000000 
736, 779732.000000, 738.000000 
295, 797087.000000, 297.000000 
112, 808699.000000, 114.000000 
29, 818793.000000, 31.000000 
823, 835499.000000, 825.000000 
227, 857586.000000, 229.000000 
780, 886615.000000, 782.000000 
851, 905293.000000, 853.000000 
602, 915305.000000, 604.000000 
948, 925461.000000, 950.000000 
429, 939224.000000, 431.000000 
275, 952162.000000, 277.000000 
987, 963510.000000, 989.000000 
793, 968355.000000, 795.000000 
738, 971979.000000, 740.000000 
221, 979758.000000, 223.000000 
890, 989240.000000, 892.000000 
94, 991767.000000, 96.000000 
491, 993914.000000, 493.000000 
945, 994405.000000, 947.000000 
783, 994487.000000, 785.000000 
547, 997694.000000, 549.000000 
25, 1003805.000000, 27.000000 
535, 1006780.000000, 537.000000 
551, 1007200.000000, 553.000000 
917, 1011634.000000, 919.000000 
334, 1012748.000000, 336.000000 
425, 1013038.000000, 427.000000 
770, 1016931.000000, 772.000000 
697, 1022950.000000, 699.000000 
696, 1022767.000000, 698.000000 
809, 1014244.000000, 811.000000 
806, 1011443.000000, 808.000000 
606, 1004343.000000, 608.000000 
365, 994165.000000, 367.000000 
956, 983251.000000, 958.000000 
962, 968159.000000, 964.000000 
666, 950903.000000, 668.000000 
596, 930168.000000, 598.000000 
305, 905379.000000, 307.000000 
628, 877833.000000, 630.000000 
489, 840628.000000, 491.000000 
68, 805861.000000, 70.000000 
662, 765703.000000, 664.000000 
800, 722049.000000, 802.000000 
